File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
996003ca-e96a-4758-a446-e9382a4989cf	d8513518-7dc4-4098-bbfd-ccf400239a83.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-A61O	TCGA-IQ-A61O-01A	Primary Tumor
0030d77c-a546-4086-9443-00d0f810c79d	852726f5-cf78-4e8a-bafb-be78aed6eea7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JH	TCGA-UF-A7JH-01A	Primary Tumor
fee35984-fcbc-4db2-ac98-48daf44d125c	f1aca685-306a-415d-b8b1-e3c5226e3b7d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-DQ-5631	TCGA-DQ-5631-01A	Primary Tumor
799a92eb-5497-4298-bf23-505b6129a8de	9be687b5-8d1c-4c73-ba7b-9f9aeb3048e8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-A4IG	TCGA-BA-A4IG-01A	Primary Tumor
aac0be9c-08c6-4497-a7ad-29b99165a1cf	1004e3e8-6bec-472b-bfce-5042d1f6912b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6222	TCGA-CQ-6222-01A	Primary Tumor
e41f9a48-75fd-4fff-b26b-18aa922077c8	c77f7a21-e477-4419-8730-489924e4375e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JC	TCGA-UF-A7JC-01A	Primary Tumor
9e285124-26ff-4b79-bd1c-87400fe51d92	5081bdea-794f-4547-8a5e-507496e2a052.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6939	TCGA-CV-6939-11A	Solid Tissue Normal
4cfe9e12-cdfc-4efa-ad2c-2ce577e9949d	4ac1259d-a93e-4a58-a8f7-80050117ffc1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7389	TCGA-CR-7389-01A	Primary Tumor
1c0c01a7-c8d7-4607-8067-53b59854ee2e	8c95b331-3669-4a30-978f-e272b2d67b29.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A71A	TCGA-UF-A71A-06A	Metastatic
d763a3b4-ac09-4eb4-9089-b4fa20010491	044cbfc0-5173-46ab-9050-c0a8c3c16845.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-6826	TCGA-D6-6826-01A	Primary Tumor
3969e0dd-140d-49ae-859f-5a7de5a56073	3e01ad01-0ff6-408d-888a-9b276146faf2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7421	TCGA-CV-7421-01A	Primary Tumor
e90c3714-e8ec-4ed8-bb43-9720b38af09a	8c70399c-a49d-4d3f-9f4f-c2fa052693c5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7414	TCGA-CV-7414-01A	Primary Tumor
8c313638-e80e-4b8b-a400-6a7964362241	ebd947e4-7252-4b48-8a26-4ab98927f993.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A6V3	TCGA-CN-A6V3-01A	Primary Tumor
107bb730-7f68-4b58-ad62-b0c4bcec9789	728d636b-1d0c-4835-9a06-9d84c6ae21a8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6487	TCGA-CR-6487-01A	Primary Tumor
c756875b-66a0-4749-bf91-021c7d6a2733	30d69eb7-0afb-40dc-b243-c3ecf91a09fd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A49B	TCGA-CN-A49B-01A	Primary Tumor
2a0c7a0b-fa0d-4961-8917-2f7a1d463aa2	c4495910-1d50-4a05-8f9b-50f7e34ba56f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7388	TCGA-CR-7388-01A	Primary Tumor
0c990236-59fb-4323-aa4b-9a38b84680aa	7dec4382-b371-4a55-814d-e3d6b834af90.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-TN-A7HL	TCGA-TN-A7HL-01A	Primary Tumor
454f1fcf-bddc-4589-92c9-25004c1d7be6	efff99d3-d09e-4a5b-ba7f-ce215aba57a3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-7630	TCGA-IQ-7630-01A	Primary Tumor
ecd1e738-b504-4f8d-9a88-af322c058d83	2e648bea-efbd-4700-86f8-300d26e153ee.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7394	TCGA-CR-7394-01A	Primary Tumor
e11df9f7-938f-49fd-95b6-e3656e93582e	1b84c10b-9ac6-4c45-b122-442bbe10e4da.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-A6DL	TCGA-BA-A6DL-01A	Primary Tumor
fc4be7f7-0c5e-4632-875d-d1efe62a6199	f3ef5625-ff89-4e70-9844-275edeabcb88.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7422	TCGA-CV-7422-01A	Primary Tumor
86e4c2f0-b3fa-444b-a50e-ddf053477c72	7effec7d-a55f-45d9-b938-a0a1b25a6fea.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7371	TCGA-CR-7371-01A	Primary Tumor
6b0e5d81-2656-4ceb-97f8-3531e8a48549	40e41700-0288-444d-a7d7-7d0b3bfb531d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-5556	TCGA-BA-5556-01A	Primary Tumor
dd892b18-19a4-4fd9-a82e-fa798ae8a578	84fbe27a-a8b8-4610-afdd-7ebf05d2ef76.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-MT-A67A	TCGA-MT-A67A-01A	Primary Tumor
684b04e4-f4de-4f6e-9a6a-d79a707d393e	41dc9334-06f8-4dbb-a9f0-5517cf5e956b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6955	TCGA-CV-6955-11A	Solid Tissue Normal
d4811fef-f065-4918-a29a-49b906e8efea	19e1f123-a36f-4580-a255-35b95ac0a7df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-KU-A6H7	TCGA-KU-A6H7-01A	Primary Tumor
f76972ce-4559-4a73-b774-352d6d5a56fa	9c03af26-ddbf-424d-8dad-d717121d019c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7178	TCGA-CV-7178-11A	Solid Tissue Normal
e9c622cf-2748-4bfd-8cc3-b97dcf88201f	c1317d94-8e44-4426-9185-c0af48d12447.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7180	TCGA-CV-7180-01A	Primary Tumor
13a32d3c-1ae1-44f7-819b-ef766ed63e47	59d1b758-2bea-40ff-a147-6c116a1bae9c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-7072	TCGA-CQ-7072-01A	Primary Tumor
98b527de-55ea-450f-a635-8c6e6ad32157	30d69eb7-0afb-40dc-b243-c3ecf91a09fd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A49B	TCGA-CN-A49B-01A	Primary Tumor
d61f385d-8619-4cec-8ec4-1fe83f013258	b9003c49-066b-462f-941f-80e9d21f149b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A6K2	TCGA-CV-A6K2-01A	Primary Tumor
dc9b83f9-55dc-41e3-b2cb-b40c0ac965b6	29c24d83-b40f-443e-81db-f764c4b03d36.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-4217	TCGA-BB-4217-01A	Primary Tumor
cf1b82e4-b39a-4860-a8ad-c627bf37312c	eaf69a94-f9b7-4177-b5eb-aa16cf102b96.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7183	TCGA-CV-7183-01A	Primary Tumor
a706dca2-7530-4b52-8bf1-f51fc90aabdd	ed47bf8c-e3f0-46cb-9936-47904ce73735.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-5324	TCGA-CQ-5324-01A	Primary Tumor
f680b001-d878-4dc4-b1d7-d360d9b85db6	d2ab2dec-bb50-4eed-a492-dbce71b03440.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6480	TCGA-CR-6480-01A	Primary Tumor
c3fca535-f051-46a8-8e8b-737d541941b5	c77f7a21-e477-4419-8730-489924e4375e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JC	TCGA-UF-A7JC-01A	Primary Tumor
38aa53e8-b2a7-40c1-9160-3ba499f22c16	429db2e2-9732-4a22-8cc6-ff9ad98878e9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4740	TCGA-CN-4740-01A	Primary Tumor
1879a172-ec6d-45de-a93f-20341ab6a9a6	ea4e9acf-3061-40e2-81f9-1274f2a24da3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-T2-A6WX	TCGA-T2-A6WX-01A	Primary Tumor
63c27216-9a44-441b-a77b-8720126521ac	d46bb04d-aca3-468a-ba80-3bc12e2b3919.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6218	TCGA-CQ-6218-01A	Primary Tumor
c8f6cba9-936f-4508-9a2d-0425aa836ca1	c8cb8ef1-b679-4084-a11a-4ccc68d4a062.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6988	TCGA-CN-6988-01A	Primary Tumor
b0e24a7b-572c-4032-ab43-d2fb51b07a46	53c76059-c27b-4e24-b823-0037521c63f1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6020	TCGA-CN-6020-01A	Primary Tumor
28f5ba9b-a4d2-4c23-aa4f-0bfacd0afb4e	3190aab1-a5bb-45c2-8d22-713302781ada.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7102	TCGA-CV-7102-01A	Primary Tumor
171f45e7-83e7-4286-970a-0dafa6f46d8a	75eee491-5cde-4539-b247-e0aea0fe69e4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-5152	TCGA-BA-5152-01A	Primary Tumor
5cbe8899-0c31-41f8-bae9-1d860f4c71e5	7dec4382-b371-4a55-814d-e3d6b834af90.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-TN-A7HL	TCGA-TN-A7HL-01A	Primary Tumor
c3db8347-5c08-4d45-8073-715044aa372c	6b4cb1bd-9634-4494-bb7b-4ca12b4b1969.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-RS-A6TP	TCGA-RS-A6TP-01A	Primary Tumor
08e984c0-12a9-4e4a-956c-c92900222a2a	41dc9334-06f8-4dbb-a9f0-5517cf5e956b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6955	TCGA-CV-6955-11A	Solid Tissue Normal
90855e52-b713-4c3b-ba28-16c7485f65c8	f95c5f56-43a0-4730-ac16-fe452fc4ed19.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A633	TCGA-HD-A633-01A	Primary Tumor
7a0e3bed-39fb-4760-87db-d3b7f72fbed9	dc8b58af-5393-4e96-b23e-8b575fee9096.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6960	TCGA-CV-6960-11A	Solid Tissue Normal
187d4a8d-964e-4b54-aac3-9103d92980ae	c797e881-d63c-4231-b788-6d0582d84e51.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6022	TCGA-CN-6022-01A	Primary Tumor
20629395-ddb2-428d-b01d-ed4e2c92aced	09553434-9c19-4775-9cf8-31174ff73512.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4722	TCGA-CN-4722-01A	Primary Tumor
03e89f22-850f-4dbf-b0ef-a8e8342a5afa	86db2f40-896f-4392-9552-4f8be50bb653.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6481	TCGA-CR-6481-01A	Primary Tumor
377607ab-ca95-4f26-845b-deaa701e2fca	d3e8d2dd-b46e-493a-9d95-672447efd04f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5369	TCGA-CN-5369-01A	Primary Tumor
7c602e9f-38b2-47f7-a5f5-8ed0e276a4b2	bbcc6c90-4b9d-496d-ad0b-64faa4894e26.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-6516	TCGA-D6-6516-01A	Primary Tumor
0f09ec13-70ca-493c-a42c-7c75742c8d25	afb668fa-aa77-4b25-886a-6afc513d8376.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6933	TCGA-CV-6933-01A	Primary Tumor
0133b9e4-884c-45f8-8bd0-e796d7058012	9dcc4f82-49ff-43d5-af4b-e1fd6480b863.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-5330	TCGA-CQ-5330-01A	Primary Tumor
f18a2319-a107-496e-89eb-c24a09d96bb9	ed7ec605-bddd-4838-8842-55bac2a35395.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A71E	TCGA-UF-A71E-01A	Primary Tumor
fa9e9d37-f9ee-4d54-933a-24a7b338e8a3	7afc6fa0-7a88-44b6-b728-74957d2c6b04.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5374	TCGA-CN-5374-01A	Primary Tumor
41e6811d-aa35-447f-b306-daaf1a58b4af	5326afe8-db1e-4c54-9d65-c0dfe4df5e62.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A468	TCGA-CV-A468-01A	Primary Tumor
6fc48066-d2e4-46a8-bd14-857a138503da	8502070e-8dde-4cd4-94e7-4eb06ec37d2f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-4224	TCGA-BB-4224-01A	Primary Tumor
143c0b64-41e7-4fc4-92a6-3d0ee503a097	fccd3557-8689-4e62-ac1a-8d6e3dac9eb0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-8314	TCGA-HD-8314-01A	Primary Tumor
04d03b73-7ca5-4d5a-acae-2eb38eb79c44	a54f0bbb-c644-4a2a-bbb2-b006f24fe093.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-A6EM	TCGA-D6-A6EM-01A	Primary Tumor
d9c0428c-33d6-44cb-ab02-ff5d54fa4baa	125012fe-2fcc-4210-bdb9-777b10df95ff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7406	TCGA-CV-7406-11A	Solid Tissue Normal
d336787b-6777-45ae-9b69-285f4f7c1ed4	527c232e-f9c6-43b3-baf4-d8dc1bc82f38.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-5558	TCGA-BA-5558-01A	Primary Tumor
bcac001e-616b-42d8-a99e-feac285bd294	6b4cb1bd-9634-4494-bb7b-4ca12b4b1969.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-RS-A6TP	TCGA-RS-A6TP-01A	Primary Tumor
9ffe5716-2ebe-4df9-aa09-f5a0dbec315e	fa459b23-f0f8-4fed-a7c3-829a720a2221.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45Y	TCGA-CV-A45Y-01A	Primary Tumor
0e751ae9-249d-409b-85d9-6dda4781da08	adf6f517-d543-46f4-be85-ceeccb398723.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4723	TCGA-CN-4723-01A	Primary Tumor
71f9b1a9-27b8-4d75-ba00-e61552ffad5b	5cbae931-5e8b-4ade-a103-805563937860.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7095	TCGA-CV-7095-01A	Primary Tumor
8e0030c8-0a94-4e3a-97d2-b1d5d18846d5	b6366ad5-3113-4af4-abf4-7ba34020f8a2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-6872	TCGA-BA-6872-01A	Primary Tumor
75170977-32b7-4ef6-9fbb-5931e198b4b0	350fca02-18e7-44d4-9006-9821e09d0790.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A6VB	TCGA-QK-A6VB-01A	Primary Tumor
c3893ab1-289b-4266-88cd-e2a7cfafbaa3	317fcd5d-7abc-4138-91e7-3197ce6c771f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CX-7082	TCGA-CX-7082-01A	Primary Tumor
08259971-3ed5-49d1-b85b-1f94b35ab5e1	f38a09f0-50e3-45c9-92a2-18e7639bfd6f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-H7-7774	TCGA-H7-7774-01A	Primary Tumor
99ec0ebf-8f27-4b11-9170-cfeb91cc67d0	ec13a6c1-ecca-4f5c-bbd2-f0310df9db46.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-H7-A6C4	TCGA-H7-A6C4-01A	Primary Tumor
a36bc6fb-50ce-4c49-9d12-a40059316a1a	294701bb-f4ca-4f41-a3f9-ba3836ea4d12.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7252	TCGA-CV-7252-11A	Solid Tissue Normal
4d46f344-096e-475f-ab04-ca561fbe8fed	1df2a43f-7735-480c-99cf-d983f1c94b85.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A8ZB	TCGA-QK-A8ZB-01A	Primary Tumor
98828a15-0cbd-4b6c-8355-a2393b864546	3dcd7497-606e-404c-bd13-ce5fc068d504.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JO	TCGA-UF-A7JO-01A	Primary Tumor
522306ef-d9f7-4082-a5bc-5fd7ebef9634	55b70b1a-943f-4739-8711-a05d1b468e07.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A6I0	TCGA-HD-A6I0-01A	Primary Tumor
bc31a935-9c39-49a0-9331-8ffe1e04c9e8	60eeee3f-55f1-468c-b6eb-bd4d8cddc6d1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6436	TCGA-CV-6436-01A	Primary Tumor
1c1f63f1-8f4b-412b-8dbe-ac4f1c3b6716	5845a5be-e598-4b7e-8abb-960620c2b47b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6997	TCGA-CN-6997-01A	Primary Tumor
6aeb1a9a-13aa-467e-af40-51b8bd759e28	da68f717-ab42-4534-a518-16d40c844ad1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A6HZ	TCGA-HD-A6HZ-01A	Primary Tumor
34735d71-0e78-4b61-92d2-5dbb85978953	8cf946a9-a7ca-4003-afea-f6afa64eb0da.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7427	TCGA-CV-7427-01A	Primary Tumor
bd5f5da0-3acc-4377-a544-3f3294d171e5	7afc6fa0-7a88-44b6-b728-74957d2c6b04.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5374	TCGA-CN-5374-01A	Primary Tumor
4d04df6d-2d75-428e-8259-9ae8e92fe7f2	f98004e6-f3c4-4748-8aed-07110e105e5f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A49C	TCGA-CN-A49C-01A	Primary Tumor
dbf98359-06fe-4169-bc27-9e5a594c0f35	79b14b36-3c76-4a55-ad28-e3bdb906ce27.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-A622	TCGA-F7-A622-01A	Primary Tumor
79785c86-72c8-48fb-876f-22140f683956	6782154b-fab1-46ff-ae92-5432fc96013e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-MT-A67F	TCGA-MT-A67F-01A	Primary Tumor
81a00301-49a3-4784-a951-85bcfc09e527	0968dd71-882c-4727-9b75-6e572d3b161e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45R	TCGA-CV-A45R-01A	Primary Tumor
65619910-3d84-4210-97c4-69fa776b57c2	753e5359-133b-4139-99f9-f28df7e3d1c0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7424	TCGA-CV-7424-11A	Solid Tissue Normal
21ea6561-2bd1-4a3d-ae70-3c504530bb26	c1419218-784c-4f51-ba40-9458ea89d029.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6989	TCGA-CN-6989-01A	Primary Tumor
0f3bdcbc-9b7f-4673-bbbf-15800f1a12e6	3c8e665c-9e41-4101-bef7-99562d47922d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A6IH	TCGA-QK-A6IH-01A	Primary Tumor
bf409a33-014f-438e-a308-0907a69c8d90	332578e8-f23f-48f3-912f-afedc27dcc6e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7410	TCGA-CV-7410-01A	Primary Tumor
cbe1fbc6-87ae-4152-8fba-29fbaa2698c6	d46b9d71-479f-4f2d-a571-b0d9e9ccc72e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6482	TCGA-CR-6482-01A	Primary Tumor
0e1e5d5a-3a07-450c-afc8-e7e27a1ff168	dd93198b-7e42-47b0-ab8c-b0d60f17a024.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7091	TCGA-CV-7091-11A	Solid Tissue Normal
56a0b7bc-9611-42ce-8d69-400a540a2998	dbe31868-97e4-4400-8bd3-51fc5f975267.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5434	TCGA-CV-5434-01A	Primary Tumor
ade85985-a31c-4537-9194-db7347b6c12d	ba2f9afa-b419-44c1-84d5-f6bbb1cdf981.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-A4CB	TCGA-CQ-A4CB-01A	Primary Tumor
121b1573-55bc-4d17-bd92-3047e90c03eb	8da4876b-a944-414d-85e4-d714701f0202.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45O	TCGA-CV-A45O-01A	Primary Tumor
9fa46244-9b72-4d80-8779-09422a74e679	a6a8e43e-5110-461e-8e16-e53ab44dd612.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-H7-8501	TCGA-H7-8501-01A	Primary Tumor
e0569654-40d3-4f7f-8558-6b04676fffc2	1e08c82a-70bc-4a09-bdb0-f9248b581dbc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-8569	TCGA-D6-8569-01A	Primary Tumor
e21a363b-8c5c-4d38-8422-a0ca06a0ad53	d343cdfd-2955-485a-a47f-ca2f2401056e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-A4CI	TCGA-CQ-A4CI-01A	Primary Tumor
7098e3fa-4af5-4da9-a617-292b0334f5ed	768336ab-12f0-4494-b280-f2137bfd2087.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7398	TCGA-CR-7398-01A	Primary Tumor
94378232-df9a-4d3e-b567-b0796e44b632	23cece06-fb2e-4d05-b4a4-b6f4be565502.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A63V	TCGA-CN-A63V-01A	Primary Tumor
5471499e-ec94-4f55-bad5-fe76a7b2cab4	2be3f783-b3cb-4074-b565-d941158f0ff6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-6823	TCGA-D6-6823-01A	Primary Tumor
973909d5-d936-4272-86be-a862c6a7dae0	3241cae3-5e31-4126-b0f3-553f748b2be1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7372	TCGA-CR-7372-01A	Primary Tumor
986e1cfc-481d-4f10-8aa3-0c4b039bffb4	13ed4e49-7513-4124-abee-e1dee75711d1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-A50I	TCGA-F7-A50I-01A	Primary Tumor
9ee984b7-80dd-4e21-9e08-5c38790b9f08	0c9fda86-dca4-4dbb-912d-424feaa5dcc6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A6JZ	TCGA-CV-A6JZ-01A	Primary Tumor
60438009-ee9c-4164-83ca-944f52c6d637	a690748c-596c-423b-97a9-e02a604adf55.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-7071	TCGA-CQ-7071-01A	Primary Tumor
096fd4f5-1110-43a1-a3c6-0d9477af2c6d	49fc6d64-3d80-4555-9645-a7d91fd59d33.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6441	TCGA-CV-6441-01A	Primary Tumor
